match_id,requirement_id,talent_id,role_eligible,mandatory_skills_met,full_contract_availability_met,audition_met,physical_technical_eligible,mobility_work_authorization_eligible,safety_certification_eligible,medical_clearance_eligible,language_eligible,overnight_rehearsal_eligible,profile_active,verification_eligible,budget_eligible,experience_eligible,rating_eligible,skill_score,production_credit_score,availability_score,audition_showreel_score,physical_technical_score,mobility_score,reliability_score,safety_compliance_score,budget_score,language_cultural_score,final_match_score,eligibility_status,match_category,positive_match_reasons,risk_factors,rejection_reason,distance_km,audition_score,recommended,recommendation_rank,ground_truth_label
MAT-005184,REQ-0104,TAL-0312,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,26.0,31.0,85.71,81.82,100.0,76.0,99.56,100.0,86.61,100.0,64.84,Not Eligible,Not Eligible,Eligible for the required Acrobatic Performer discipline|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Missing mandatory production skill; Not fully available for the contract window; Audition or showreel threshold not met,4654.6,86.72,False,,Hard Rejection
MAT-005185,REQ-0104,TAL-0340,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,74.0,54.0,65.0,82.73,100.0,76.0,98.71,100.0,64.1,100.0,76.54,Not Eligible,Not Eligible,Eligible for the required Acrobatic Performer discipline|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate exceeds the maximum production budget,Missing mandatory production skill; Not fully available for the contract window; Audition or showreel threshold not met,10509.1,84.6,False,,Hard Rejection
MAT-005186,REQ-0104,TAL-0164,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,63.0,100.0,92.67,100.0,100.0,92.76,100.0,91.07,100.0,92.94,Eligible,Excellent Match,Eligible for the required Acrobatic Performer discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia,,,845.1,87.98,True,2.0,Strong Positive
MAT-005187,REQ-0104,TAL-0052,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,0.0,43.0,100.0,93.35,75.0,76.0,99.53,96.0,8.43,100.0,58.38,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate exceeds the maximum production budget,Required discipline or talent category not matched; Missing mandatory production skill; Physical or specialist technical requirement not met,779.2,86.14,False,,Hard Rejection
MAT-005188,REQ-0104,TAL-0042,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,0.0,43.0,100.0,79.52,100.0,92.0,84.7,100.0,83.04,100.0,62.18,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Audition or showreel threshold not met,5745.3,80.62,False,,Hard Rejection
MAT-005189,REQ-0104,TAL-0300,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,74.0,8.0,57.14,84.63,100.0,76.0,78.72,96.0,40.48,100.0,66.34,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate exceeds the maximum production budget,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window,12851.2,83.8,False,,Hard Rejection
MAT-005190,REQ-0104,TAL-0077,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,0.0,24.0,71.43,77.35,100.0,76.0,84.36,100.0,86.61,100.0,53.63,Not Eligible,Not Eligible,Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Audition or showreel threshold not met,8688.7,74.04,False,,Hard Rejection
MAT-005191,REQ-0104,TAL-0028,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,0.0,8.0,0.0,91.26,100.0,76.0,85.2,100.0,90.18,100.0,42.08,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Identity or professional references not fully verified,11896.6,81.8,False,,Hard Rejection
MAT-005192,REQ-0104,TAL-0313,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,0.0,59.0,100.0,70.58,100.0,92.0,85.94,100.0,88.39,100.0,63.94,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Audition or showreel threshold not met,12785.0,69.91,False,,Hard Rejection
MAT-005193,REQ-0104,TAL-0014,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,0.0,0.0,100.0,81.36,75.0,76.0,74.61,86.6,11.81,100.0,48.62,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate exceeds the maximum production budget|Historical cancellation rate is above the preferred threshold,Required discipline or talent category not matched; Missing mandatory production skill; Physical or specialist technical requirement not met,868.1,71.34,False,,Hard Rejection
MAT-005194,REQ-0104,TAL-0211,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,0.0,8.0,28.57,86.07,75.0,76.0,78.72,96.0,22.77,100.0,40.67,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate exceeds the maximum production budget,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Physical or specialist technical requirement not met,10150.7,81.06,False,,Hard Rejection
MAT-005195,REQ-0104,TAL-0237,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,48.0,4.0,57.14,73.05,100.0,76.0,71.19,100.0,95.54,100.0,59.41,Not Eligible,Not Eligible,Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Audition or showreel threshold not met,4483.1,72.45,False,,Hard Rejection
MAT-005196,REQ-0104,TAL-0432,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,0.0,48.0,42.86,92.54,100.0,76.0,92.76,100.0,75.89,100.0,54.73,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate is close to the maximum production budget,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window,12352.2,93.34,False,,Hard Rejection
MAT-005197,REQ-0104,TAL-0464,False,False,False,True,True,False,True,True,True,True,True,True,False,True,True,0.0,12.0,71.43,91.82,100.0,76.0,79.07,100.0,28.67,100.0,51.17,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate exceeds the maximum production budget,"Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Travel, passport, visa, or work authorisation condition not met",12785.0,84.59,False,,Hard Rejection
MAT-005198,REQ-0104,TAL-0384,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,0.0,48.0,57.14,88.64,75.0,76.0,90.98,47.45,68.31,100.0,51.01,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate exceeds the maximum production budget,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Physical or specialist technical requirement not met,3056.6,84.99,False,,Hard Rejection
MAT-005199,REQ-0104,TAL-0222,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,0.0,8.0,100.0,98.11,75.0,76.0,76.29,96.0,0.0,100.0,51.73,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate exceeds the maximum production budget,Required discipline or talent category not matched; Missing mandatory production skill; Physical or specialist technical requirement not met,7171.1,96.07,False,,Hard Rejection
MAT-005200,REQ-0104,TAL-0268,False,False,True,False,False,True,True,True,True,True,True,True,False,True,True,0.0,8.0,100.0,82.93,75.0,92.0,78.72,96.0,17.71,100.0,52.19,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Travel and work eligibility is feasible for Saudi Arabia|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate exceeds the maximum production budget,Required discipline or talent category not matched; Missing mandatory production skill; Audition or showreel threshold not met; Physical or specialist technical requirement not met,779.2,80.8,False,,Hard Rejection
MAT-005201,REQ-0105,TAL-0062,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,74.0,58.0,100.0,91.74,100.0,76.0,76.29,96.0,100.0,100.0,82.59,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied,,Missing mandatory production skill,11127.8,,False,,Hard Rejection
MAT-005202,REQ-0105,TAL-0247,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,23.0,100.0,66.91,100.0,92.0,62.96,0.0,77.06,100.0,76.22,Eligible,Good Match,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom,Weekly rate is close to the maximum production budget,,1138.8,,False,,Positive
MAT-005203,REQ-0105,TAL-0035,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,19.0,100.0,84.4,100.0,76.0,78.72,96.0,90.83,100.0,82.41,Eligible,Good Match,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom,,,6711.2,,False,,Positive
MAT-005204,REQ-0105,TAL-0012,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,48.0,23.0,100.0,64.53,100.0,76.0,78.72,96.0,100.0,100.0,68.29,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied,,Missing mandatory production skill,6711.2,,False,,Hard Rejection
MAT-005205,REQ-0105,TAL-0197,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,23.0,100.0,74.2,100.0,92.0,76.29,96.0,86.47,100.0,82.96,Eligible,Good Match,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom,,,9671.0,,False,,Positive
MAT-005206,REQ-0105,TAL-0102,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,100.0,23.0,100.0,77.24,100.0,76.0,78.72,96.0,68.22,100.0,81.61,Eligible,Good Match,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom,Weekly rate exceeds the maximum production budget,,5474.5,,False,,Positive
MAT-005207,REQ-0105,TAL-0079,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,31.0,100.0,99.84,100.0,92.0,85.5,96.0,100.0,100.0,87.78,Eligible,Excellent Match,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom,,,10735.0,,True,3.0,Strong Positive
MAT-005208,REQ-0105,TAL-0034,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,37.0,23.0,65.0,76.07,100.0,76.0,78.72,96.0,100.0,100.0,61.45,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Missing mandatory production skill; Not fully available for the contract window,6711.2,,False,,Hard Rejection
MAT-005209,REQ-0105,TAL-0318,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,89.0,98.0,100.0,88.28,100.0,92.0,90.54,96.0,88.3,100.0,93.92,Eligible,Excellent Match,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Relevant history across 12 completed productions|Meets audition and showreel thresholds|Meets physical and technical suitability requirements,,,6711.2,,True,1.0,Strong Positive
MAT-005210,REQ-0105,TAL-0370,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,100.0,23.0,100.0,74.82,100.0,76.0,77.58,85.15,59.62,100.0,80.49,Eligible,Good Match,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom,Weekly rate exceeds the maximum production budget,,5220.8,,False,,Positive
MAT-005211,REQ-0105,TAL-0211,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,37.0,23.0,100.0,86.81,100.0,76.0,78.72,96.0,97.25,100.0,67.69,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied,,Missing mandatory production skill,5220.8,,False,,Hard Rejection
MAT-005212,REQ-0105,TAL-0006,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,100.0,23.0,90.48,92.67,100.0,76.0,71.63,96.0,100.0,100.0,82.18,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied,,Not fully available for the contract window,16903.6,,False,,Hard Rejection
MAT-005213,REQ-0105,TAL-0495,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,100.0,58.0,90.48,78.93,100.0,76.0,78.72,96.0,82.8,100.0,86.04,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied,,Not fully available for the contract window,11127.8,,False,,Hard Rejection
MAT-005214,REQ-0105,TAL-0222,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,0.0,58.0,65.0,90.11,100.0,76.0,76.29,96.0,36.19,100.0,56.77,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate exceeds the maximum production budget,Missing mandatory production skill; Not fully available for the contract window,9671.0,,False,,Hard Rejection
MAT-005215,REQ-0105,TAL-0329,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,100.0,58.0,65.0,88.54,100.0,76.0,78.72,96.0,100.0,100.0,83.69,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied,,Not fully available for the contract window,9623.0,,False,,Hard Rejection
MAT-005216,REQ-0105,TAL-0454,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,100.0,58.0,100.0,86.98,100.0,76.0,71.29,96.0,56.06,100.0,86.95,Eligible,Excellent Match,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom,Weekly rate exceeds the maximum production budget|Historical cancellation rate is above the preferred threshold,,6983.1,,True,5.0,Strong Positive
MAT-005217,REQ-0105,TAL-0058,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,74.0,63.0,100.0,90.97,100.0,92.0,92.76,96.0,100.0,100.0,85.7,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied,,Missing mandatory production skill,6983.1,,False,,Hard Rejection
MAT-005218,REQ-0105,TAL-0219,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,63.0,100.0,83.36,100.0,92.0,87.65,0.0,84.63,100.0,85.82,Eligible,Excellent Match,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom,,,6711.2,,False,,Strong Positive
MAT-005219,REQ-0105,TAL-0163,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,58.0,100.0,78.06,100.0,76.0,70.72,0.0,100.0,100.0,82.54,Eligible,Good Match,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom,,,343.5,,False,,Positive
MAT-005220,REQ-0105,TAL-0273,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,89.0,63.0,100.0,63.65,100.0,100.0,90.95,95.85,78.21,100.0,86.57,Eligible,Excellent Match,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom,Weekly rate is close to the maximum production budget,,0.0,,False,,Strong Positive
MAT-005221,REQ-0105,TAL-0249,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,58.0,100.0,88.47,100.0,76.0,71.63,96.0,75.92,100.0,87.72,Eligible,Excellent Match,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom,Weekly rate is close to the maximum production budget,,5474.5,,True,4.0,Strong Positive
MAT-005222,REQ-0105,TAL-0185,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,37.0,23.0,61.9,72.94,100.0,76.0,78.5,93.0,31.74,100.0,58.46,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate exceeds the maximum production budget,Missing mandatory production skill; Not fully available for the contract window,16993.9,,False,,Hard Rejection
MAT-005223,REQ-0105,TAL-0133,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,100.0,74.0,95.24,74.57,100.0,76.0,66.65,12.65,56.95,100.0,82.93,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied,Weekly rate exceeds the maximum production budget,Not fully available for the contract window,343.5,,False,,Hard Rejection
MAT-005224,REQ-0105,TAL-0435,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,63.0,100.0,78.23,100.0,76.0,92.76,96.0,92.89,100.0,89.43,Eligible,Excellent Match,Eligible for the required Production Manager discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom,,,5712.5,,True,2.0,Strong Positive
MAT-005225,REQ-0105,TAL-0132,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,23.0,100.0,71.26,100.0,92.0,85.13,95.6,100.0,100.0,58.67,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied,,Missing mandatory production skill,5220.8,,False,,Hard Rejection
MAT-005226,REQ-0105,TAL-0417,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,74.0,98.0,100.0,69.32,100.0,76.0,92.76,96.0,96.56,100.0,87.4,Not Eligible,Not Eligible,Eligible for the required Production Manager discipline|Available for the complete rehearsal and performance contract window|Relevant history across 12 completed productions|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom,,Missing mandatory production skill,7191.7,,False,,Hard Rejection
MAT-005227,REQ-0105,TAL-0395,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,0.0,12.0,76.19,99.84,100.0,76.0,84.46,0.0,100.0,100.0,50.2,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window,9069.7,,False,,Hard Rejection
MAT-005228,REQ-0105,TAL-0469,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,0.0,12.0,90.48,81.6,100.0,76.0,88.96,96.0,100.0,100.0,55.64,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window,4939.0,,False,,Hard Rejection
MAT-005229,REQ-0105,TAL-0339,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,26.0,16.0,42.86,96.45,100.0,76.0,77.14,96.0,97.25,100.0,56.17,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window,5474.5,,False,,Hard Rejection
MAT-005230,REQ-0105,TAL-0408,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,0.0,67.0,71.43,91.94,100.0,76.0,83.6,100.0,100.0,100.0,61.89,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window,4749.8,,False,,Hard Rejection
MAT-005231,REQ-0105,TAL-0244,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,44.0,100.0,91.94,100.0,76.0,88.98,100.0,100.0,100.0,63.1,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill,5473.4,,False,,Hard Rejection
MAT-005232,REQ-0105,TAL-0419,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,48.0,100.0,89.93,100.0,92.0,87.43,0.0,100.0,100.0,59.67,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill,10735.0,,False,,Hard Rejection
MAT-005233,REQ-0105,TAL-0003,False,False,False,True,True,False,True,True,True,True,True,True,True,False,True,0.0,59.0,85.71,91.89,100.0,20.0,69.4,96.0,100.0,100.0,57.15,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,"Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Travel, passport, visa, or work authorisation condition not met",9671.0,,False,,Hard Rejection
MAT-005234,REQ-0105,TAL-0231,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,8.0,100.0,90.49,100.0,76.0,76.29,96.0,100.0,100.0,56.47,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill,357.9,,False,,Hard Rejection
MAT-005235,REQ-0105,TAL-0262,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,0.0,39.0,47.62,88.3,100.0,100.0,68.2,96.0,100.0,100.0,54.4,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window,0.0,,False,,Hard Rejection
MAT-005236,REQ-0105,TAL-0162,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,0.0,8.0,61.9,87.49,100.0,76.0,58.96,0.0,100.0,100.0,44.44,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window,5712.5,,False,,Hard Rejection
MAT-005237,REQ-0105,TAL-0382,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,8.0,100.0,85.28,100.0,76.0,78.72,96.0,93.35,100.0,55.92,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill,931.6,,False,,Hard Rejection
MAT-005238,REQ-0105,TAL-0316,False,False,True,True,True,True,True,True,True,True,True,False,True,False,True,0.0,12.0,100.0,67.13,100.0,76.0,89.57,100.0,100.0,100.0,55.86,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Identity or professional references not fully verified,16903.6,,False,,Hard Rejection
